0:00 - Alexander Hamilton
0:49 - Alexander Hamilton > Hurricane
14:23:08 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:27:18 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:27:20 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:31:30 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:31:33 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:35:43 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:38:21 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
14:38:22 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:39:13 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:43:22 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:45:12 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:49:22 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:49:24 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:53:34 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
14:53:37 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
14:57:47 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
15:00:25 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
15:01:06 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:01:06 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton
15:04:13 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir
15:06:29 - The Story of Tonight > The Story of Tonight (Reprise)
15:07:38 - The Story of Tonight
15:07:39 - The Story of Tonight > The Story of Tonight (Reprise)
15:08:24 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir
15:08:44 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton
15:09:33 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:11:29 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:14:43 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:14:43 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:17:57 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:17:57 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:21:10 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:21:12 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:24:26 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:24:26 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:27:39 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:27:40 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:30:53 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:30:57 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:34:11 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:34:11 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:37:25 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:37:25 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
15:38:26 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You > Who Lives, Who Dies, Who Tells Your Story
15:42:03 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
15:42:35 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:42:35 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:45:49 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:46:00 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:49:13 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:49:13 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:52:27 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:52:27 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
15:55:41 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
15:55:42 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
15:57:07 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
15:57:58 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:02:08 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:03:57 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:08:07 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:08:10 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:12:19 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:12:22 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:16:32 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:19:11 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
16:19:12 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:20:02 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:24:12 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:26:01 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:30:11 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:30:14 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:34:24 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:34:26 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
16:38:36 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
16:41:15 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
16:41:55 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
16:41:56 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton
16:45:02 - The Story of Tonight > The Story of Tonight (Reprise) > Aaron Burr, Sir
16:47:18 - The Story of Tonight > The Story of Tonight (Reprise)
16:48:28 - The Story of Tonight
16:48:28 - The Schuyler Sisters
16:51:35 - Farmer Refuted
16:53:27 - You'll Be Back
16:56:56 - Right Hand Man
16:59:55 - Right Hand Man > Aaron Burr, Sir
17:00:14 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton
17:01:04 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:03:00 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:06:14 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:06:14 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:09:27 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:09:27 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:12:41 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:12:43 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:15:56 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:15:56 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:19:10 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:19:10 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:22:24 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:22:28 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:25:42 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:25:42 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:28:56 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:28:56 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
17:29:57 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You > Who Lives, Who Dies, Who Tells Your Story
17:33:34 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
17:34:06 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:34:06 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:37:19 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:37:30 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:40:44 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:40:44 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:43:58 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:43:58 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
17:47:12 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
17:47:13 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
17:48:38 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
17:49:29 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
17:53:38 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
17:55:28 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
17:59:38 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
17:59:40 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:03:50 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:03:53 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:08:03 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:10:41 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
18:10:42 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:11:33 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:15:42 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:17:32 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:21:42 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:21:45 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:25:54 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:25:57 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
18:30:07 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
18:32:46 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
18:33:26 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton > Hurricane
18:33:26 - Right Hand Man > Aaron Burr, Sir > Alexander Hamilton
18:36:33 - Right Hand Man > Aaron Burr, Sir
18:38:49 - Right Hand Man
18:40:13 - Right Hand Man > My Shot
18:45:47 - Right Hand Man
18:45:49 - Right Hand Man > My Shot
18:51:22 - Right Hand Man
18:51:27 - Right Hand Man > My Shot
18:57:00 - Right Hand Man
18:57:47 - A Winter's Ball
18:58:40 - A Winter's Ball > The Schuyler Sisters
19:01:46 - A Winter's Ball
19:02:02 - Helpless
19:06:12 - Satisfied
19:07:02 - Satisfied > Helpless
19:11:12 - Satisfied
19:12:18 - Satisfied > Alexander Hamilton
19:13:08 - Satisfied > Alexander Hamilton > Hurricane
19:15:04 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:18:18 - Satisfied > Alexander Hamilton > Hurricane
19:18:18 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:21:32 - Satisfied > Alexander Hamilton > Hurricane
19:21:32 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:24:45 - Satisfied > Alexander Hamilton > Hurricane
19:24:47 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:28:00 - Satisfied > Alexander Hamilton > Hurricane
19:28:01 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:31:14 - Satisfied > Alexander Hamilton > Hurricane
19:31:14 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:34:28 - Satisfied > Alexander Hamilton > Hurricane
19:34:32 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:37:46 - Satisfied > Alexander Hamilton > Hurricane
19:37:46 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:41:00 - Satisfied > Alexander Hamilton > Hurricane
19:41:00 - Satisfied > Alexander Hamilton > Hurricane > History Has Its Eyes on You
19:42:01 - Satisfied > Alexander Hamilton > Hurricane > History Has Its Eyes on You > Who Lives, Who Dies, Who Tells Your Story
19:45:38 - Satisfied > Alexander Hamilton > Hurricane > History Has Its Eyes on You
19:46:10 - Satisfied > Alexander Hamilton > Hurricane
19:46:10 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:49:23 - Satisfied > Alexander Hamilton > Hurricane
19:49:34 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:52:48 - Satisfied > Alexander Hamilton > Hurricane
19:52:48 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:56:02 - Satisfied > Alexander Hamilton > Hurricane
19:56:02 - Satisfied > Alexander Hamilton > Hurricane > Wait for It
19:59:16 - Satisfied > Alexander Hamilton > Hurricane
19:59:17 - Satisfied > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
20:01:25 - Satisfied > Alexander Hamilton > Hurricane
20:01:25 - Satisfied > Alexander Hamilton
20:04:32 - Satisfied
20:05:13 - Satisfied > Helpless
20:09:23 - Satisfied
20:09:26 - Satisfied > Helpless
20:13:35 - Satisfied
20:13:38 - Satisfied > Helpless
20:17:48 - Satisfied
20:20:27 - The Story of Tonight (Reprise)
20:21:06 - The Story of Tonight (Reprise) > The Story of Tonight
20:22:38 - The Story of Tonight (Reprise)
20:22:42 - The Story of Tonight (Reprise) > Aaron Burr, Sir
20:23:01 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton
20:23:50 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:25:47 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:29:00 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:29:00 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:32:14 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:32:14 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:35:28 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:35:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:38:43 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:38:43 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:41:57 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:41:57 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:45:11 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:45:15 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:48:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:48:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
20:51:42 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:51:42 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
20:52:43 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You > Who Lives, Who Dies, Who Tells Your Story
20:56:20 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > History Has Its Eyes on You
20:56:52 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
20:56:52 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
21:00:06 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
21:00:17 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
21:03:31 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
21:03:31 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
21:06:44 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
21:06:45 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
21:09:58 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
21:09:59 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
21:11:25 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:12:15 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:16:25 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:18:15 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:22:24 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:22:27 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:26:37 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:26:40 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:30:49 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:33:28 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
21:33:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:34:19 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:38:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:40:19 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:44:29 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:44:31 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:48:41 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:48:44 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied > Helpless
21:52:54 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet > Satisfied
21:55:32 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane > The Reynolds Pamphlet
21:56:13 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton > Hurricane
21:56:13 - The Story of Tonight (Reprise) > Aaron Burr, Sir > Alexander Hamilton
21:59:20 - The Story of Tonight (Reprise) > Aaron Burr, Sir
22:01:36 - The Story of Tonight (Reprise)
22:02:45 - Wait for It
22:05:59 - Stay Alive
22:06:05 - Stay Alive > Stay Alive (Reprise)
22:07:50 - Stay Alive
22:07:52 - Stay Alive > Stay Alive (Reprise)
22:09:37 - Stay Alive
22:10:20 - Stay Alive > Stay Alive (Reprise)
22:12:06 - Stay Alive
22:12:35 - Stay Alive > Stay Alive (Reprise)
22:14:21 - Stay Alive
22:15:30 - Ten Duel Commandments
22:16:48 - Ten Duel Commandments > Aaron Burr, Sir
22:17:08 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton
22:17:57 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
22:19:53 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
22:23:07 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
22:23:07 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
22:26:21 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
22:26:21 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
22:29:34 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
22:29:36 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
22:32:50 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
22:32:50 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane > Wait for It
22:36:03 - Ten Duel Commandments > Aaron Burr, Sir > Alexander Hamilton > Hurricane
